bull_id,bull_ebv,cow_id,cow_ebv,average_ebv,difference_ebv,inbreeding_level,fitness
US00000000795,1867.9,GB00000082359,-1459.0,204.5,3326.9,0.0,1453.4599609375
US00000000795,1867.9,GB00000076082,-1458.0,205.0,3325.9,0.0,1453.3599853515625
US00000000795,1867.9,US00000092314,-1442.4,212.8,3310.3,0.0,1451.800048828125
US00000000795,1867.9,US00000075384,-1441.9,213.0,3309.8,0.0,1451.7200927734375
US00000000795,1867.9,DE00000086787,-1423.3,222.3,3291.2,0.0,1449.8599853515625
US00000000795,1867.9,FR00000071613,-1419.7,224.1,3287.6,0.0,1449.5
US00000000795,1867.9,NL00000075162,-1419.4,224.2,3287.3,0.0,1449.4400634765625
US00000000795,1867.9,DE00000052453,-1418.6,224.7,3286.5,0.0,1449.419921875
US00000000795,1867.9,RU00000072903,-1413.8,227.0,3281.7,0.0,1448.880126953125
US00000000795,1867.9,RU00000083214,-1412.5,227.7,3280.4,0.0,1448.780029296875
US00000000795,1867.9,RU00000068714,-1410.7,228.6,3278.6,0.0,1448.60009765625
US00000000795,1867.9,DE00000057116,-1397.6,235.2,3265.5,0.0,1447.320068359375
US00000000795,1867.9,FR00000083370,-1389.9,239.0,3257.8,0.0,1446.52001953125
US00000000795,1867.9,FR00000076946,-1388.8,239.5,3256.7,0.0,1446.380126953125
US00000000795,1867.9,NL00000077848,-1383.0,242.5,3250.9,0.0,1445.8599853515625
US00000000795,1867.9,DE00000056543,-1377.9,245.0,3245.8,0.0,1445.320068359375
US00000000795,1867.9,GB00000077268,-1365.1,251.4,3233.0,0.0,1444.0400390625
US00000000795,1867.9,DE00000083806,-1364.3,251.8,3232.2,0.0,1443.9599609375
US00000000795,1867.9,FR00000083906,-1351.4,258.2,3219.3,0.0,1442.64013671875
US00000000795,1867.9,NL00000060231,-1351.1,258.4,3219.0,0.0,1442.6400146484375
US00000000795,1867.9,GB00000051704,-1346.2,260.9,3214.1,0.0,1442.1800537109375
US00000000795,1867.9,NL00000090102,-1342.3,262.8,3210.2,0.0,1441.760009765625
US00000000795,1867.9,FR00000087774,-1334.2,266.9,3202.1,0.0,1440.9801025390625
US00000000795,1867.9,GB00000087808,-1330.4,268.8,3198.3,0.0,1440.60009765625
US00000000795,1867.9,GB00000062255,-1323.1,272.4,3191.0,0.0,1439.840087890625
US00000000795,1867.9,GB00000062263,-1321.5,273.2,3189.4,0.0,1439.6800537109375
US00000000795,1867.9,RU00000092399,-1318.6,274.7,3186.5,0.0,1439.419921875
US00000000795,1867.9,FR00000051479,-1318.5,274.7,3186.4,0.0,1439.3798828125
US00000000795,1867.9,FR00000072866,-1316.4,275.8,3184.3,0.0,1439.2000732421875
US00000000795,1867.9,FR00000061409,-1313.9,277.0,3181.8,0.0,1438.920166015625
US00000000795,1867.9,US00000085177,-1304.6,281.7,3172.5,0.0,1438.02001953125
US00000000795,1867.9,FR00000083240,-1302.0,283.0,3169.9,0.0,1437.760009765625
US00000000795,1867.9,NL00000085128,-1297.2,285.4,3165.1,0.0,1437.280029296875
US00000000795,1867.9,FR00000083215,-1295.4,286.2,3163.3,0.0,1437.0400390625
US00000000795,1867.9,FR00000083369,-1293.9,287.0,3161.8,0.0,1436.920166015625
US00000000795,1867.9,US00000051675,-1285.1,291.4,3153.0,0.0,1436.0400390625
US00000000795,1867.9,NL00000058875,-1285.1,291.4,3153.0,0.0,1436.0400390625
US00000000795,1867.9,RU00000083367,-1282.3,292.8,3150.2,0.0,1435.760009765625
US00000000795,1867.9,DE00000062315,-1276.4,295.8,3144.3,0.0,1435.2000732421875
US00000000795,1867.9,GB00000080148,-1275.8,296.0,3143.7,0.0,1435.0799560546875
US00000000795,1867.9,FR00000069713,-1266.4,300.8,3134.3,0.0,1434.2000732421875
US00000000795,1867.9,GB00000068006,-1266.0,301.0,3133.9,0.0,1434.159912109375
US00000000795,1867.9,FR00000088128,-1261.7,303.1,3129.6,0.0,1433.7000732421875
US00000000795,1867.9,FR00000057800,-1260.4,303.8,3128.3,0.0,1433.60009765625
US00000000795,1867.9,RU00000085239,-1258.1,304.9,3126.0,0.0,1433.340087890625
US00000000795,1867.9,NL00000085300,-1256.9,305.5,3124.8,0.0,1433.2200927734375
US00000000795,1867.9,NL00000068187,-1254.6,306.7,3122.5,0.0,1433.02001953125
US00000000795,1867.9,GB00000083225,-1246.0,311.0,3113.9,0.0,1432.159912109375
US00000000795,1867.9,GB00000081581,-1220.4,323.8,3088.3,0.0,1429.60009765625
US00000000795,1867.9,GB00000077943,-1219.9,324.0,3087.8,0.0,1429.52001953125
US00000000795,1867.9,GB00000060961,-1217.7,325.1,3085.6,0.0,1429.3001708984375
US00000000795,1867.9,GB00000076151,-1212.7,327.6,3080.6,0.0,1428.8001708984375
US00000000795,1867.9,RU00000064336,-1207.1,330.4,3075.0,0.0,1428.239990234375
US00000000795,1867.9,DE00000088622,-1200.0,334.0,3067.9,0.0,1427.56005859375
US00000000795,1867.9,RU00000053051,-1197.8,335.0,3065.7,0.0,1427.280029296875
US00000000795,1867.9,FR00000052374,-1194.7,336.6,3062.6,0.0,1427.0
US00000000795,1867.9,US00000083285,-1194.0,337.0,3061.9,0.0,1426.9599609375
US00000000795,1867.9,GB00000083212,-1184.9,341.5,3052.8,0.0,1426.02001953125
US00000000795,1867.9,GB00000090354,-1182.9,342.5,3050.8,0.0,1425.820068359375
US00000000795,1867.9,FR00000066331,-1182.0,343.0,3049.9,0.0,1425.760009765625
US00000000795,1867.9,DE00000076101,-1180.2,343.9,3048.1,0.0,1425.580078125
US00000000795,1867.9,DE00000056848,-1169.9,349.0,3037.8,0.0,1424.52001953125
US00000000795,1867.9,GB00000074882,-1167.7,350.1,3035.6,0.0,1424.3001708984375
US00000000795,1867.9,NL00000081133,-1155.0,356.5,3022.9,0.0,1423.06005859375
US00000000795,1867.9,US00000072389,-1151.4,358.2,3019.3,0.0,1422.64013671875
US00000000795,1867.9,GB00000087584,-1148.8,359.5,3016.7,0.0,1422.380126953125
US00000000795,1867.9,NL00000054257,-1145.4,361.2,3013.3,0.0,1422.0400390625
US00000000795,1867.9,NL00000058911,-1138.1,364.9,3006.0,0.0,1421.340087890625
US00000000795,1867.9,NL00000054997,-1137.8,365.0,3005.7,0.0,1421.280029296875
US00000000795,1867.9,GB00000079469,-1134.3,366.8,3002.2,0.0,1420.9599609375
US00000000795,1867.9,GB00000062306,-1133.7,367.1,3001.6,0.0,1420.9000244140625
US00000000795,1867.9,GB00000066149,-1130.6,368.7,2998.5,0.0,1420.6199951171875
US00000000795,1867.9,US00000064447,-1130.1,368.9,2998.0,0.0,1420.5400390625
US00000000795,1867.9,NL00000062237,-1126.2,370.9,2994.1,0.0,1420.1800537109375
US00000000795,1867.9,RU00000055199,-1123.4,372.2,2991.3,0.0,1419.840087890625
US00000000795,1867.9,FR00000061838,-1122.4,372.8,2990.3,0.0,1419.800048828125
US00000000795,1867.9,FR00000073830,-1121.7,373.1,2989.6,0.0,1419.7000732421875
US00000000795,1867.9,NL00000053949,-1119.5,374.2,2987.4,0.0,1419.47998046875
NL00000050449,-1305.2,DE00000023145,1840.5,267.7,3145.7,0.0,1418.9000244140625
US00000000795,1867.9,RU00000053303,-1110.4,378.8,2978.3,0.0,1418.60009765625
US00000000795,1867.9,DE00000068078,-1109.4,379.2,2977.3,0.0,1418.4400634765625
US00000000795,1867.9,FR00000066859,-1104.2,381.9,2972.1,0.0,1417.9801025390625
US00000000795,1867.9,US00000091598,-1101.4,383.2,2969.3,0.0,1417.64013671875
US00000000795,1867.9,GB00000065165,-1100.5,383.7,2968.4,0.0,1417.5799560546875
US00000000795,1867.9,GB00000055643,-1096.8,385.5,2964.7,0.0,1417.1800537109375
US00000000795,1867.9,GB00000071550,-1095.3,386.3,2963.2,0.0,1417.06005859375
US00000000795,1867.9,NL00000092437,-1094.4,386.8,2962.3,0.0,1417.0
US00000000795,1867.9,RU00000072239,-1091.7,388.1,2959.6,0.0,1416.7000732421875
US00000000795,1867.9,DE00000078583,-1088.4,389.8,2956.3,0.0,1416.4000244140625
US00000000795,1867.9,US00000076642,-1085.5,391.2,2953.4,0.0,1416.0799560546875
US00000000795,1867.9,GB00000067893,-1081.7,393.1,2949.6,0.0,1415.7000732421875
US00000000795,1867.9,FR00000062341,-1080.5,393.7,2948.4,0.0,1415.5799560546875
US00000000795,1867.9,RU00000082200,-1080.3,393.8,2948.2,0.0,1415.56005859375
US00000000795,1867.9,RU00000083442,-1079.5,394.2,2947.4,0.0,1415.47998046875
US00000000795,1867.9,GB00000066269,-1079.8,394.0,2947.7,0.0,1415.47998046875
US00000000795,1867.9,RU00000066322,-1078.6,394.7,2946.5,0.0,1415.4200439453125
US00000000795,1867.9,US00000052774,-1078.6,394.7,2946.5,0.0,1415.4200439453125
US00000000795,1867.9,GB00000065875,-1078.6,394.7,2946.5,0.0,1415.4200439453125
US00000000795,1867.9,DE00000056687,-1078.2,394.9,2946.1,0.0,1415.380126953125
US00000000795,1867.9,NL00000076132,-1077.7,395.1,2945.6,0.0,1415.3001708984375
US00000000795,1867.9,US00000070952,-1071.2,398.4,2939.1,0.0,1414.6800537109375
US00000000795,1867.9,NL00000073673,-1068.6,399.7,2936.5,0.0,1414.4200439453125
US00000000795,1867.9,DE00000052561,-1067.5,400.2,2935.4,0.0,1414.280029296875
US00000000795,1867.9,NL00000076734,-1063.3,402.3,2931.2,0.0,1413.8599853515625
US00000000795,1867.9,GB00000052751,-1052.0,408.0,2919.9,0.0,1412.760009765625
US00000000795,1867.9,GB00000092611,-1051.2,408.4,2919.1,0.0,1412.6800537109375
US00000000795,1867.9,FR00000083205,-1045.2,411.4,2913.1,0.0,1412.080078125
US00000000795,1867.9,RU00000053319,-1042.8,412.5,2910.7,0.0,1411.780029296875
US00000000795,1867.9,NL00000066105,-1039.6,414.2,2907.5,0.0,1411.52001953125
US00000000795,1867.9,DE00000062275,-1038.5,414.7,2906.4,0.0,1411.3800048828125
US00000000795,1867.9,GB00000083266,-1030.9,418.5,2898.8,0.0,1410.6199951171875
US00000000795,1867.9,US00000065879,-1030.7,418.6,2898.6,0.0,1410.60009765625
US00000000795,1867.9,DE00000093459,-1028.7,419.6,2896.6,0.0,1410.4000244140625
US00000000795,1867.9,US00000069066,-1025.5,421.2,2893.4,0.0,1410.0799560546875
US00000000795,1867.9,FR00000065051,-1021.7,423.1,2889.6,0.0,1409.7000732421875
US00000000795,1867.9,GB00000064148,-1017.3,425.3,2885.2,0.0,1409.260009765625
US00000000795,1867.9,NL00000069985,-1016.7,425.6,2884.6,0.0,1409.2000732421875
US00000000795,1867.9,GB00000071873,-1006.7,430.6,2874.6,0.0,1408.2000732421875
US00000000795,1867.9,NL00000062276,-1005.2,431.4,2873.1,0.0,1408.080078125
US00000000795,1867.9,GB00000061874,-1005.1,431.4,2873.0,0.0,1408.0400390625
US00000000795,1867.9,US00000090064,-1003.7,432.1,2871.6,0.0,1407.9000244140625
US00000000795,1867.9,US00000074677,-1001.7,433.1,2869.6,0.0,1407.7000732421875
US00000000795,1867.9,GB00000063557,-1001.2,433.4,2869.1,0.0,1407.6800537109375
US00000000795,1867.9,RU00000086981,-1000.7,433.6,2868.6,0.0,1407.60009765625
US00000000795,1867.9,US00000066549,-999.9,434.0,2867.8,0.0,1407.52001953125
US00000000795,1867.9,US00000079156,-995.7,436.1,2863.6,0.0,1407.10009765625
US00000000795,1867.9,GB00000077805,-993.2,437.4,2861.1,0.0,1406.880126953125
US00000000795,1867.9,GB00000093260,-992.7,437.6,2860.6,0.0,1406.8001708984375
US00000000795,1867.9,NL00000053156,-988.5,439.7,2856.4,0.0,1406.3798828125
US00000000795,1867.9,US00000079944,-987.1,440.4,2855.0,0.0,1406.239990234375
US00000000795,1867.9,NL00000052214,-976.9,445.5,2844.8,0.0,1405.2200927734375
US00000000795,1867.9,NL00000062232,-973.7,447.1,2841.6,0.0,1404.9000244140625
US00000000795,1867.9,RU00000062355,-972.6,447.7,2840.5,0.0,1404.820068359375
US00000000795,1867.9,DE00000092995,-970.0,449.0,2837.9,0.0,1404.56005859375
US00000000795,1867.9,DE00000055352,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,DE00000065068,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,RU00000068983,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,RU00000062980,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,DE00000072458,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,US00000052177,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,NL00000071424,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,US00000068670,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,DE00000091510,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,DE00000084790,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,DE00000055835,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,FR00000053881,-966.8,450.6,2834.7,0.0,1404.239990234375
US00000000795,1867.9,FR00000054241,-966.7,450.6,2834.6,0.0,1404.2000732421875
US00000000795,1867.9,FR00000056841,-964.4,451.8,2832.3,0.0,1404.0
US00000000795,1867.9,RU00000093394,-964.4,451.8,2832.3,0.0,1404.0
US00000000795,1867.9,RU00000083207,-964.1,451.9,2832.0,0.0,1403.9400634765625
US00000000795,1867.9,RU00000084496,-962.9,452.5,2830.8,0.0,1403.820068359375
US00000000795,1867.9,GB00000058655,-960.8,453.6,2828.7,0.0,1403.6400146484375
US00000000795,1867.9,GB00000062278,-958.0,455.0,2825.9,0.0,1403.3599853515625
US00000000795,1867.9,RU00000087410,-955.7,456.1,2823.6,0.0,1403.10009765625
US00000000795,1867.9,NL00000056520,-953.4,457.2,2821.3,0.0,1402.840087890625
US00000000795,1867.9,FR00000092325,-952.4,457.8,2820.3,0.0,1402.800048828125
US00000000795,1867.9,FR00000057879,-951.2,458.4,2819.1,0.0,1402.6800537109375
US00000000795,1867.9,DE00000052009,-948.2,459.9,2816.1,0.0,1402.380126953125
US00000000795,1867.9,FR00000076537,-938.6,464.7,2806.5,0.0,1401.419921875
NL00000050449,-1305.2,DE00000014083,1814.8,254.8,3120.0,0.0,1400.8800048828125
US00000000795,1867.9,FR00000064259,-927.8,470.1,2795.7,0.0,1400.340087890625
US00000000795,1867.9,FR00000085186,-927.6,470.2,2795.5,0.0,1400.320068359375
US00000000795,1867.9,FR00000082205,-927.9,470.0,2795.8,0.0,1400.320068359375
US00000000795,1867.9,RU00000083144,-925.9,471.0,2793.8,0.0,1400.1199951171875
US00000000795,1867.9,GB00000064737,-924.8,471.6,2792.7,0.0,1400.0400390625
US00000000795,1867.9,NL00000071680,-924.2,471.9,2792.1,0.0,1399.9801025390625
US00000000795,1867.9,US00000068865,-916.2,475.9,2784.1,0.0,1399.1800537109375
US00000000795,1867.9,NL00000051740,-915.3,476.3,2783.2,0.0,1399.06005859375
US00000000795,1867.9,FR00000064044,-911.9,478.0,2779.8,0.0,1398.7200927734375
US00000000795,1867.9,DE00000077520,-911.0,478.5,2778.9,0.0,1398.659912109375
US00000000795,1867.9,FR00000070764,-910.2,478.9,2778.1,0.0,1398.580078125
US00000000795,1867.9,DE00000092888,-910.2,478.9,2778.1,0.0,1398.580078125
US00000000795,1867.9,FR00000052426,-908.2,479.9,2776.1,0.0,1398.380126953125
US00000000795,1867.9,US00000059059,-905.8,481.1,2773.7,0.0,1398.1400146484375
US00000000795,1867.9,US00000068766,-905.7,481.1,2773.6,0.0,1398.10009765625
US00000000795,1867.9,NL00000080762,-904.5,481.7,2772.4,0.0,1397.97998046875
US00000000795,1867.9,GB00000051686,-904.0,482.0,2771.9,0.0,1397.9599609375
US00000000795,1867.9,FR00000083019,-903.3,482.3,2771.2,0.0,1397.8599853515625
US00000000795,1867.9,DE00000054472,-900.5,483.7,2768.4,0.0,1397.580078125
US00000000795,1867.9,NL00000073865,-899.2,484.4,2767.1,0.0,1397.4801025390625
US00000000795,1867.9,US00000051818,-897.6,485.2,2765.5,0.0,1397.320068359375
US00000000795,1867.9,FR00000073005,-894.3,486.8,2762.2,0.0,1396.9599609375
US00000000795,1867.9,GB00000072930,-892.5,487.7,2760.4,0.0,1396.780029296875
US00000000795,1867.9,FR00000084017,-890.0,489.0,2757.9,0.0,1396.56005859375
US00000000795,1867.9,RU00000083243,-889.2,489.4,2757.1,0.0,1396.4801025390625
US00000000795,1867.9,DE00000062088,-886.9,490.5,2754.8,0.0,1396.2200927734375
US00000000795,1867.9,US00000062405,-885.4,491.2,2753.3,0.0,1396.0400390625
US00000000795,1867.9,NL00000075433,-885.4,491.2,2753.3,0.0,1396.0400390625
US00000000795,1867.9,GB00000057147,-880.3,493.8,2748.2,0.0,1395.56005859375
US00000000795,1867.9,US00000051815,-879.9,494.0,2747.8,0.0,1395.52001953125
US00000000795,1867.9,NL00000080774,-879.6,494.2,2747.5,0.0,1395.52001953125
US00000000795,1867.9,GB00000084867,-878.3,494.8,2746.2,0.0,1395.3599853515625
US00000000795,1867.9,GB00000091552,-876.0,496.0,2743.9,0.0,1395.159912109375
US00000000795,1867.9,US00000087682,-875.3,496.3,2743.2,0.0,1395.06005859375
US00000000795,1867.9,RU00000083242,-873.3,497.3,2741.2,0.0,1394.8599853515625
US00000000795,1867.9,FR00000081143,-869.6,499.2,2737.5,0.0,1394.52001953125
US00000000795,1867.9,RU00000080737,-869.2,499.4,2737.1,0.0,1394.4801025390625
US00000000795,1867.9,GB00000082362,-864.9,501.5,2732.8,0.0,1394.02001953125
US00000000795,1867.9,GB00000087884,-864.7,501.6,2732.6,0.0,1394.0
US00000000795,1867.9,DE00000051460,-864.3,501.8,2732.2,0.0,1393.9599609375
US00000000795,1867.9,DE00000078980,-860.4,503.8,2728.3,0.0,1393.60009765625
US00000000795,1867.9,US00000086313,-860.7,503.6,2728.6,0.0,1393.60009765625
US00000000795,1867.9,FR00000084870,-858.9,504.5,2726.8,0.0,1393.420166015625
US00000000795,1867.9,US00000087152,-858.3,504.8,2726.2,0.0,1393.3599853515625
US00000000795,1867.9,US00000072801,-857.2,505.4,2725.1,0.0,1393.280029296875
US00000000795,1867.9,US00000061000,-856.1,505.9,2724.0,0.0,1393.1400146484375
US00000000795,1867.9,US00000072931,-853.7,507.1,2721.6,0.0,1392.9000244140625
US00000000795,1867.9,DE00000070255,-852.8,507.6,2720.7,0.0,1392.840087890625
US00000000795,1867.9,DE00000065508,-852.3,507.8,2720.2,0.0,1392.760009765625
US00000000795,1867.9,NL00000051673,-851.0,508.5,2718.9,0.0,1392.659912109375
US00000000795,1867.9,NL00000073908,-848.7,509.6,2716.6,0.0,1392.4000244140625
US00000000795,1867.9,GB00000051521,-844.7,511.6,2712.6,0.0,1392.0
US00000000795,1867.9,RU00000054427,-844.5,511.7,2712.4,0.0,1391.97998046875
US00000000795,1867.9,US00000085593,-843.7,512.1,2711.6,0.0,1391.9000244140625
US00000000795,1867.9,GB00000063153,-836.8,515.6,2704.7,0.0,1391.239990234375
US00000000795,1867.9,US00000055264,-836.7,515.6,2704.6,0.0,1391.2000732421875
US00000000795,1867.9,US00000060435,-835.4,516.2,2703.3,0.0,1391.0400390625
US00000000795,1867.9,US00000083173,-835.4,516.2,2703.3,0.0,1391.0400390625
US00000000795,1867.9,US00000071886,-834.4,516.8,2702.3,0.0,1391.0
US00000000795,1867.9,GB00000073082,-834.3,516.8,2702.2,0.0,1390.9599609375
US00000000795,1867.9,NL00000051853,-833.5,517.2,2701.4,0.0,1390.8798828125
US00000000795,1867.9,GB00000073002,-832.6,517.7,2700.5,0.0,1390.820068359375
US00000000795,1867.9,RU00000076091,-831.8,518.1,2699.7,0.0,1390.739990234375
US00000000795,1867.9,NL00000072582,-831.3,518.3,2699.2,0.0,1390.6600341796875
US00000000795,1867.9,NL00000077301,-830.9,518.5,2698.8,0.0,1390.6199951171875
US00000000795,1867.9,US00000066621,-829.8,519.1,2697.7,0.0,1390.5399169921875
US00000000795,1867.9,NL00000052410,-825.8,521.1,2693.7,0.0,1390.1400146484375
US00000000795,1867.9,FR00000076418,-825.4,521.2,2693.3,0.0,1390.0400390625
US00000000795,1867.9,RU00000083220,-824.5,521.7,2692.4,0.0,1389.97998046875
US00000000795,1867.9,US00000080818,-821.9,523.0,2689.8,0.0,1389.7200927734375
US00000000795,1867.9,RU00000081021,-821.9,523.0,2689.8,0.0,1389.7200927734375
US00000000795,1867.9,NL00000051464,-821.2,523.4,2689.1,0.0,1389.6800537109375
US00000000795,1867.9,DE00000093312,-820.3,523.8,2688.2,0.0,1389.56005859375
US00000000795,1867.9,RU00000068153,-818.8,524.6,2686.7,0.0,1389.4400634765625
US00000000795,1867.9,GB00000092792,-814.8,526.6,2682.7,0.0,1389.0399169921875
US00000000795,1867.9,US00000065158,-814.2,526.9,2682.1,0.0,1388.9801025390625
US00000000795,1867.9,GB00000086984,-813.8,527.1,2681.7,0.0,1388.9400634765625
US00000000795,1867.9,NL00000062146,-813.9,527.0,2681.8,0.0,1388.920166015625
US00000000795,1867.9,FR00000072867,-812.3,527.8,2680.2,0.0,1388.760009765625
US00000000795,1867.9,NL00000082445,-811.1,528.4,2679.0,0.0,1388.6400146484375
US00000000795,1867.9,NL00000058491,-808.0,530.0,2675.9,0.0,1388.3599853515625
US00000000795,1867.9,DE00000083366,-806.8,530.6,2674.7,0.0,1388.239990234375
US00000000795,1867.9,US00000069843,-806.5,530.7,2674.4,0.0,1388.1800537109375
US00000000795,1867.9,US00000088582,-803.4,532.2,2671.3,0.0,1387.840087890625
US00000000795,1867.9,RU00000091033,-800.8,533.6,2668.7,0.0,1387.6400146484375
US00000000795,1867.9,NL00000065472,-800.7,533.6,2668.6,0.0,1387.60009765625
US00000000795,1867.9,RU00000071393,-800.5,533.7,2668.4,0.0,1387.580078125
US00000000795,1867.9,GB00000072950,-799.6,534.2,2667.5,0.0,1387.52001953125
US00000000795,1867.9,NL00000083199,-799.7,534.1,2667.6,0.0,1387.5
US00000000795,1867.9,RU00000088326,-796.5,535.7,2664.4,0.0,1387.1800537109375
US00000000795,1867.9,NL00000067953,-796.1,535.9,2664.0,0.0,1387.1400146484375
US00000000795,1867.9,FR00000062396,-794.9,536.5,2662.8,0.0,1387.02001953125
US00000000795,1867.9,RU00000058803,-789.8,539.1,2657.7,0.0,1386.5399169921875
US00000000795,1867.9,US00000091638,-788.8,539.6,2656.7,0.0,1386.4400634765625
US00000000795,1867.9,GB00000086570,-787.6,540.2,2655.5,0.0,1386.320068359375
US00000000795,1867.9,US00000051622,-787.2,540.4,2655.1,0.0,1386.280029296875
US00000000795,1867.9,RU00000058255,-786.3,540.8,2654.2,0.0,1386.1600341796875
US00000000795,1867.9,NL00000053603,-784.7,541.6,2652.6,0.0,1386.0
US00000000795,1867.9,FR00000053253,-781.1,543.4,2649.0,0.0,1385.6400146484375
US00000000795,1867.9,NL00000069178,-781.1,543.4,2649.0,0.0,1385.6400146484375
US00000000795,1867.9,RU00000072876,-780.2,543.9,2648.1,0.0,1385.580078125
US00000000795,1867.9,FR00000053697,-779.9,544.0,2647.8,0.0,1385.52001953125
US00000000795,1867.9,NL00000069202,-778.4,544.8,2646.3,0.0,1385.4000244140625
US00000000795,1867.9,NL00000093384,-774.4,546.8,2642.3,0.0,1385.0
US00000000795,1867.9,NL00000052154,-771.4,548.2,2639.3,0.0,1384.64013671875
US00000000795,1867.9,DE00000090033,-769.9,549.0,2637.8,0.0,1384.52001953125
US00000000795,1867.9,GB00000058745,-766.5,550.7,2634.4,0.0,1384.1800537109375
US00000000795,1867.9,DE00000074622,-764.6,551.7,2632.5,0.0,1384.02001953125
US00000000795,1867.9,RU00000093133,-763.1,552.4,2631.0,0.0,1383.840087890625
US00000000795,1867.9,GB00000051677,-759.8,554.1,2627.7,0.0,1383.5399169921875
US00000000795,1867.9,FR00000084869,-759.9,554.0,2627.8,0.0,1383.52001953125
US00000000795,1867.9,GB00000056696,-756.5,555.7,2624.4,0.0,1383.1800537109375
US00000000795,1867.9,FR00000089116,-752.8,557.6,2620.7,0.0,1382.840087890625
NL00000050449,-1305.2,NL00000004886,1788.7,241.8,3093.9,0.0,1382.639892578125
US00000000795,1867.9,NL00000061676,-749.9,559.0,2617.8,0.0,1382.52001953125
US00000000795,1867.9,NL00000051687,-749.9,559.0,2617.8,0.0,1382.52001953125
US00000000795,1867.9,FR00000068817,-749.1,559.4,2617.0,0.0,1382.4400634765625
US00000000795,1867.9,NL00000069658,-747.5,560.2,2615.4,0.0,1382.280029296875
US00000000795,1867.9,GB00000081077,-744.4,561.8,2612.3,0.0,1382.0
US00000000795,1867.9,DE00000058410,-743.8,562.1,2611.7,0.0,1381.9400634765625
US00000000795,1867.9,FR00000083158,-743.6,562.2,2611.5,0.0,1381.919921875
US00000000795,1867.9,NL00000083136,-742.8,562.6,2610.7,0.0,1381.840087890625
US00000000795,1867.9,GB00000075843,-742.5,562.7,2610.4,0.0,1381.780029296875
US00000000795,1867.9,DE00000083006,-742.2,562.9,2610.1,0.0,1381.780029296875
US00000000795,1867.9,RU00000058252,-738.7,564.6,2606.6,0.0,1381.4000244140625
US00000000795,1867.9,NL00000077465,-736.6,565.7,2604.5,0.0,1381.2200927734375
US00000000795,1867.9,GB00000083086,-732.6,567.7,2600.5,0.0,1380.820068359375
US00000000795,1867.9,US00000089731,-732.3,567.8,2600.2,0.0,1380.760009765625
US00000000795,1867.9,GB00000088566,-729.6,569.2,2597.5,0.0,1380.52001953125
